html_url;description;project;language;organisation;research_group
https://github.com/telota/ava;:rocket: Futuristic JavaScript test runner;no_research;JavaScript;bbaw;telota
https://github.com/telota/digilib;A versatile image viewing environment for the internet.;no_research;Java;bbaw;telota
https://github.com/telota/digilib-iiif-migrate;;no_research;JavaScript;bbaw;telota
https://github.com/telota/tag-denestify.js;Flatten nested tags onto one level;no_research;JavaScript;bbaw;telota
https://github.com/telota/quick-csr;;no_research;Python;bbaw;telota
https://github.com/telota/wsp-forschungsaktivitaet;;no_research;HTML;bbaw;telota
https://github.com/telota/tavern;A command-line tool and Python library and Pytest plugin for automated testing of RESTful APIs, with a simnple, concise and flexible YAML-based syntax;no_research;Python;bbaw;telota
https://github.com/telota/owlfonk-owlcarousel;Forked from https://bitbucket.org/shahzadns/owlfonk-owlcarousel;no_research;JavaScript;bbaw;telota
https://github.com/telota/wdio-example;Kleines WebdriverIO Testing Beispiel für den Techsprint;no_research;JavaScript;bbaw;telota
https://github.com/telota/quoteSalute;Inspiring greetings for your correspondence;research;CSS;bbaw;telota
https://github.com/telota/existance;;research;Python;bbaw;telota
https://github.com/telota/quoteSalute_xpi;;no_research;JavaScript;bbaw;telota
https://github.com/telota/bbaw-schoell;BBAW Schoell font;no_research;;bbaw;telota
https://github.com/telota/kor;ConedaKOR – store.manage.retrieve.;research;JavaScript;bbaw;telota
https://github.com/telota/researchspace;ResearchSpace Platform;research;TypeScript;bbaw;telota
https://github.com/telota/lobid-client;JavaScript / TypeScript library to query the GND (Gemeinsame Normdatei);no_research;TypeScript;bbaw;telota
https://github.com/telota/ccc-tei-example;TEI-Example for Corpus Coranicum Christianum Workshop using CETEIcean;no_research;CSS;bbaw;telota
https://github.com/telota/ccdb-transliterator;;no_research;TypeScript;bbaw;telota
https://github.com/telota/dhd2019-exist-vue-workshop;;no_research;HTML;bbaw;telota
https://github.com/telota/rdmo-docker-compose;RDMO running in different docker images held together by docker compose;no_research;Python;bbaw;telota
https://github.com/telota/lebenswelten-lehndorff;"XML/TEI-files from the digital edition ""Lebenswelten, Erfahrungsräume und politische Horizonte der ostpreußischen Adelsfamilie Lehndorff vom 18. bis in das 20. Jahrhundert""";research;;bbaw;telota
https://github.com/telota/jean_paul_briefe;"Daten der digitalen Edition ""Jean Paul – Sämtliche Briefe digital""";research;;bbaw;telota
https://github.com/telota/LeibnizVIII-LaTeX_TEI;;no_research;TeX;bbaw;telota
https://github.com/telota/CIL-ACE;CIL | ACE at BBAW, Berlin, DE;research;PHP;bbaw;telota
https://github.com/telota/corpus-nummorum-editor;A Laravel-Vue-Application for Numismatics;research;Vue;bbaw;telota
https://github.com/telota/PIR;PROSOPOGRAPHIA IMPERII ROMANI, Laravel, PHP, Vue;research;PHP;bbaw;telota
https://github.com/telota/edition-humboldt-digital;TEI-XML dataset of the edition humboldt digital;research;;bbaw;telota
https://github.com/telota/LinkEdLeibniz-data;;research;;bbaw;telota
https://github.com/telota/pdf2jpg;Script to covert PDF to JPG without losing quality;no_research;Python;bbaw;telota
https://github.com/telota/DigitalResourceManager;;no_research;HTML;bbaw;telota
https://github.com/telota/ChronoTool;;no_research;HTML;bbaw;telota
https://github.com/zentrum-lexikographie/ttml2tei;Convert ttml to tei xml format;no_research;Python;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/e-Lexicography-2019;Course materials for the compact course in digital lexicography held at the University of Potsdam;no_research;Jupyter Notebook;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/e-lexicography-2020-WiSe;Wintersemester 2020;no_research;Python;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/dwds-addon;Browser extension adding shortcuts to DWDS queries;no_research;JavaScript;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/IMSnPars;IMS Neural Dependency Parser;research;Python;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/e-lexicography-2021-WiSe;Wintersemester 2020/21;no_research;;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/eval-de-lemma;;research;Jupyter Notebook;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/wikimedia;Data Exchange Routines between the ZDL and Wikimedia Projects;no_research;Clojure;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/elexicography-WiSe2023;Course materials for the compact course in digital lexicography held at the University of Potsdam;no_research;Jupyter Notebook;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/corpus-schema;TEI-P5 Schema for Annotated Text Corpora @ ZDL;no_research;Python;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/zentrum-lexikographie/dwdsmor;SFST/SMOR/DWDS-based German Morphology;research;XSLT;bbaw;zentrum_für_digitale_lexikographie_der_deutschen_sprache
https://github.com/aipescience/DBIngestor;This library provides wrappers to data ingestion into various DB systems, such as MySQL, SQLite3, and ODBC compatible systems. You can use this C++ library to ingest data in any format (you need to implement the reading routines though). The library provides an ingestion buffer that allows for multiple rows to be ingested at one time. This greatly improves ingestion performance. Further assertion and conversion functions are provided for elementary data transformation and processing. These can easily be extended by custom functions and many examples for implementing such functions are provided in the source.;no_research;C++;leibniz;aip_e-science
https://github.com/aipescience/AsciiIngest;A general ASCII file row based ingestion tool using the DBIngestor library. This tool allows you to define custom ASCII data formats similar to the  MS SQL Server format files. However it is possible to define custom checks, transformation functions, derived data rows, and constant data rows. It is  easy to extend the assertion and convertion functions, by implementing ones  own functions in the DBIngestor library. Further the DBIngestor library provided data buffering for higher ingest performance and many interfaces to various DB systems.;no_research;C++;leibniz;aip_e-science
https://github.com/aipescience/libhilbert;Library for N-Dimensional Hilbert Mapping;no_research;C++;leibniz;aip_e-science
https://github.com/aipescience/daiquiri;A framework for the publication of scientific databases;research;PHP;leibniz;aip_e-science
https://github.com/aipescience/daiquiri-app;Empty web application for the daiquiri framework;no_research;PHP;leibniz;aip_e-science
https://github.com/aipescience/uws-client;IVOA UWS service command line client;research;Python;leibniz;aip_e-science
https://github.com/aipescience/mysql_sphere;MySQL port of pgSphere 1.1.1;no_research;C++;leibniz;aip_e-science
https://github.com/aipescience/sqlite_sphere;Sqlite3 port of pgSphere 1.1.1  https://escience.aip.de/mysql-sphere/;no_research;C++;leibniz;aip_e-science
https://github.com/aipescience/verlustdernacht;;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/daiquiri-admin;A python library for administrative tasks to be used with the Daiquiri Framework;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/make-a-movie;;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/lightmeter;;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/mysql_healpix;HEALPix plugin for MySQL;no_research;C;leibniz;aip_e-science
https://github.com/aipescience/queryparser;Parsing, processing, and translation of PostgreSQL, MySQL and ADQL queries;research;Python;leibniz;aip_e-science
https://github.com/aipescience/lyonetia;Test tools and data for ADQL parsers and TAP services.;no_research;;leibniz;aip_e-science
https://github.com/aipescience/spider-docker;Docker files for a Spider-Engine MariaDB cluster;no_research;PLpgSQL;leibniz;aip_e-science
https://github.com/aipescience/spider-test-data;Test data for a Spider-Engine MariaDB cluster;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/copy-files-in-parallel;A python wrapper to rsync and parallel to copy a large number files using parallel threads.;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/raid-utils;;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/mysql_udf;MySQL UDF collection;no_research;C;leibniz;aip_e-science
https://github.com/aipescience/votable2sql;Tool to convert VOTables into SQL dumps;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/django-daiquiri-tap;A tiny wrapper for astroquery.utils.tap, adding support for token authorization.;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/provenance-applause;Provenance for APPLAUSE database;no_research;Python;leibniz;aip_e-science
https://github.com/aipescience/cosmosim-tap-tutorials;Tutorials for using TAP service on www.cosmosim.org;no_research;Jupyter Notebook;leibniz;aip_e-science
https://github.com/ATB-Potsdam/IDM;Irrigation water Demand Module;research;C#;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/monica-env-extractor;"Extract all subobjects from a MONICA ""env"" JSON to separate files";no_research;JavaScript;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/Matlab_TVDI_cal;Calculate TVDI using Landsat 8 images;no_research;MATLAB;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/monica;license;research;;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/jupyterhub_dockerized;;no_research;Python;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/daisy-model_dockerized;;no_research;Dockerfile;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/N_opt_economic;simple approach to estimate economic optimum of N fertilisation;research;Jupyter Notebook;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/ATB-Potsdam/Food-Packaging-Simulation;Matlab code for simulation of package headspace and shelf life;no_research;MATLAB;leibniz;agricultural_engineering_and_bioeconomy
https://github.com/PolarTerrestrialEnvironmentalSystems/LegacyAge-1.0;Calculation of Bacon Age-Depth-models for the LegacyAge 1.0 dataset. Supplement to: Chenzhi Li, Alexander Postl, Thomas Böhmer, Xianyong Cao, Andrew Dolman, Ulrike Herzschuh (2021): Harmonized chronologies of a global late Quaternary pollen dataset (LegacyAge 1.0);no_research;;awi;polar_terrestrial_environmental_systems
https://github.com/PolarTerrestrialEnvironmentalSystems/LandCoverChange;;no_research;R;awi;polar_terrestrial_environmental_systems
https://github.com/EarthSystemDiagnostics/hamstr;An rstan implementation of Bacon-like age-depth modelling but with hierarchically structured multi-resolution depth scales.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/corit;An R package to calculate time scale dependent correlations.;no_research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/sedproxy;An R package for modelling sediment archived climate proxy records.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/simproxyage;An R package to simulate age uncertainty in layer-counted climate proxy records.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/proxysnr;An R package to separate the common signal from local noise in climate proxy records using spectral analyses.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/orbitalforcing;R package for calculating orbital forcing of the climate. (data package);no_research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/ecustools;An R package of miscellaneous functions for the ECUS/SPACE group.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/MonsoonMinimalModel;"Minimal model for monsoon precipitation for manuscript ""Position and orientation of the westerly jet determined Holocene rainfall patterns in China, Nature Communications, 2019""";research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/HolSNR;;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/piccr;A bundle of R functions to correct and calibrate raw Picarro cavity ring down spectroscopy stable isotope data.;no_research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/simulate-picarro;simple simulation of Picarro measurement process;no_research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/cpt-picarr;;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/TrenchR;An R package to analyse and plot trench-like proxy records.;research;HTML;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/optimalcores;An R software project to analyse optimal ice core locations.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/exNGT;A bundle of R scripts to analyse extended North Greenland Traverse firn core data;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/paleospec;PaleoSpec is an R package to assist the analysis of variance and power spectra;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/climproxyrecords;R data package containing the Marcott and Shakun proxy record compilations, GISP2, and other data.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/pfields;An R package to analyse gridded field data.;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/psem;Proxy Spectral Error Model;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/esdpublic;Metapackage to ease installation of all public ESD R packages and their dependencies.;no_research;Dockerfile;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/geostools;An R package of tools to assist with handling geoscientific problems;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/grfxtools;An R package of tools to assist with various plotting tasks;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/stattools;An R package of tools for statistical analyses;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/prxytools;An R package of tools to assist with proxy analyses;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/ncdftools;An R package of tools to handle NetCDF files ;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/Dolman14C_2021;Code to reproduce the analyses in Dolman et al. (2021) Estimating bioturbation from replicated small-sample radiocarbon ages;research;;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/laepple22-commentbova;Code for Laepple et al., 2022, Nature Communications Arising ;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/hamstrbacon;Interface between rbacon and hamstr;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/topoExtract;extract interpolated values from raster along ice-flow trajectories;research;R;awi;earth_system_diagnostics
https://github.com/EarthSystemDiagnostics/shinysedproxy;shiny app for sedproxy;no_research;R;awi;earth_system_diagnostics
